name,is_male,is_female,is_surname
Kostelecká,False,False,True
Kostelecký,False,False,True
Koster,False,False,True
Kostić,False,False,True
Koszorús,False,False,True
Kotnik,False,False,True
Koumans,False,False,True
Kováč,False,False,True
Kovac,False,False,True
Kovač,False,False,True
Kovačević,False,False,True
Kovačevič,False,False,True
Kovách,False,False,True
Kovachev,False,False,True
Kovacheva,False,False,True
Kovačić,False,False,True
Kovačič,False,False,True
Kováčová,False,False,True
Kovács,False,False,True
Koval,False,False,True
Kovalchuk,False,False,True
Kovalenko,False,False,True
Kovalev,False,False,True
Kovaleva,False,False,True
Kovalyov,False,False,True
Kovalyova,False,False,True
Kovář,False,False,True
Kovářová,False,False,True
Kováts,False,False,True
Kövér,False,False,True
Kowalczyk,False,False,True
Kowalska,False,False,True
Kowalski,False,False,True
Kozel,False,False,True
Kozieł,False,False,True
Kozioł,False,False,True
Kozlov,False,False,True
Kozlova,False,False,True
Kozlová,False,False,True
Kozłow,False,False,True
Kozłowska,False,False,True
Kozłowski,False,False,True
Kraemer,False,False,True
Krajnc,False,False,True
Krakowska,False,False,True
Krakowski,False,False,True
Král,False,False,True
Kráľ,False,False,True
Kralj,False,False,True
Krall,False,False,True
Kráľová,False,False,True
Králová,False,False,True
Kramář,False,False,True
Kramářová,False,False,True
Krämer,False,False,True
Kramer,False,False,True
Krantz,False,False,True
Kranz,False,False,True
Krastev,False,False,True
Krasteva,False,False,True
Krastiņa,False,False,True
Krastiņš,False,False,True
Kratochvil,False,False,True
Kratochvilová,False,False,True
Kraus,False,False,True
Krause,False,False,True
Krauss,False,False,True
Krauß,False,False,True
Kravchenko,False,False,True
Kravchuk,False,False,True
Kravets,False,False,True
Kravitz,False,False,True
Krawczyk,False,False,True
Krawiec,False,False,True
Krebs,False,False,True
Krejči,False,False,True
Krejčová,False,False,True
Krikorian,False,False,True
Kristensen,False,False,True
Kristiansen,False,False,True
Kristoffersen,False,False,True
Kříž,False,False,True
Križman,False,False,True
Křížová,False,False,True
Kröger,False,False,True
Król,False,False,True
Kron,False,False,True
Kroon,False,False,True
Krstevska,False,False,True
Krstevski,False,False,True
Krstić,False,False,True
Krückel,False,False,True
Krüger,False,False,True
Kruger,False,False,True
Krūmiņa,False,False,True
Krūmiņš,False,False,True
Krupa,False,False,True
Krupin,False,False,True
Krupina,False,False,True
Kruse,False,False,True
Krusen,False,False,True
Kuang,False,False,True
Kubo,False,False,True
Kučera,False,False,True
Kučerová,False,False,True
Küchler,False,False,True
Küçük,False,False,True
Kudrna,False,False,True
Kudrnová,False,False,True
Kuhn,False,False,True
Kuijlaars,False,False,True
Kuijpers,False,False,True
Kuiper,False,False,True
Kuipers,False,False,True
Kukk,False,False,True
Kulkarni,False,False,True
Kulmala,False,False,True
Kumagai,False,False,True
Kumamoto,False,False,True
Kumar,False,False,True
Kumięga,False,False,True
Kundakçı,False,False,True
Kundert,False,False,True
Kunkel,False,False,True
Kunkle,False,False,True
Kuntz,False,False,True
Kunz,False,False,True
Kunze,False,False,True
Kurata,False,False,True
Kurbonov,False,False,True
Kurbonova,False,False,True
Kuroda,False,False,True
Kuroiwa,False,False,True
Kuroki,False,False,True
Kurosawa,False,False,True
Kurucz,False,False,True
Kurz,False,False,True
Kurzmann,False,False,True
Kusumoto,False,False,True
Kuzmenko,False,False,True
Kuznetsov,False,False,True
Kuznetsova,False,False,True
Kwan,False,False,True
Kwiatkowska,False,False,True
Kwiatkowski,False,False,True
Kwok,False,False,True
Kyle,False,False,True
Kyler,False,False,True
Kyles,False,False,True
Kynaston,False,False,True
Kyselá,False,False,True
Kyselý,False,False,True
Laakkonen,False,False,True
Laakso,False,False,True
Laaksonen,False,False,True
Labelle,False,False,True
Labriola,False,False,True
Lacey,False,False,True
Lachance,False,False,True
Lachapelle,False,False,True
Làconi,False,False,True
Lacroix,False,False,True
Lacy,False,False,True
Lafrentz,False,False,True
Lafrenz,False,False,True
Laganà,False,False,True
Lager,False,False,True
Lagomarsino,False,False,True
Lagorio,False,False,True
Lagounov,False,False,True
Lagounova,False,False,True
Laguardia,False,False,True
Lagunov,False,False,True
Lagunova,False,False,True
Lahti,False,False,True
Lahtinen,False,False,True
Laine,False,False,True
Laird,False,False,True
Laitinen,False,False,True
Lakatos,False,False,True
Lam,False,False,True
Lama,False,False,True
Lamar,False,False,True
Lamarre,False,False,True
Lamb,False,False,True
Lambert,False,False,True
Lamberti,False,False,True
Lamon,False,False,True
Lamont,False,False,True
Landau,False,False,True
Landi,False,False,True
Lando,False,False,True
Landolfi,False,False,True
Landon,False,False,True
Landvik,False,False,True
Lane,False,False,True
Lång,False,False,True
Lang,False,False,True
Langbroek,False,False,True
Langdon,False,False,True
Lange,False,False,True
Langenberg,False,False,True
Langer,False,False,True
Langford,False,False,True
Langlais,False,False,True
Langley,False,False,True
Langlois,False,False,True
Langston,False,False,True
Láník,False,False,True
Láníková,False,False,True
Laninga,False,False,True
Lannon,False,False,True
Lantos,False,False,True
Lapointe,False,False,True
Laporte,False,False,True
Lara,False,False,True
Larsen,False,False,True
Larson,False,False,True
Larsson,False,False,True
Larue,False,False,True
Łaska,False,False,True
Láska,False,False,True
Lásková,False,False,True
László,False,False,True
Laterza,False,False,True
Lau,False,False,True
Laukkanen,False,False,True
Laurens,False,False,True
Laurent,False,False,True
Laurenz,False,False,True
Lauridsen,False,False,True
Laurito,False,False,True
Lauritsen,False,False,True
Laursen,False,False,True
Lauwens,False,False,True
Lauwers,False,False,True
Lavigne,False,False,True
Lavoie,False,False,True
Law,False,False,True
Ławniczak,False,False,True
Lawrence,False,False,True
Lawrenz,False,False,True
Lawson,False,False,True
Layton,False,False,True
Lázár,False,False,True
Lazăr,False,False,True
Lazarević,False,False,True
Lázaro,False,False,True
Lazarov,False,False,True
Lazarova,False,False,True
Lazić,False,False,True
Lazzari,False,False,True
Lê,False,False,True
Leach,False,False,True
Léandre,False,False,True
Leary,False,False,True
Leavitt,False,False,True
Lebeau,False,False,True
Lebedev,False,False,True
Lebedeva,False,False,True
Leblanc,False,False,True
Lebrun,False,False,True
Lecce,False,False,True
Leccese,False,False,True
Leclair,False,False,True
Leclerc,False,False,True
Leclercq,False,False,True
Lecomte,False,False,True
Lécuyer,False,False,True
Ledford,False,False,True
Lee,False,False,True
Leeuwenhoek,False,False,True
Lefebvre,False,False,True
Lefèvre,False,False,True
Leggièri,False,False,True
Legrand,False,False,True
Lehmann,False,False,True
Lehr,False,False,True
Lehrer,False,False,True
Lehtinen,False,False,True
Lehtonen,False,False,True
Leifsson,False,False,True
Leigh,False,False,True
Leighton,False,False,True
Leitner,False,False,True
Leitz,False,False,True
Leitzke,False,False,True
Lejeune,False,False,True
Lemaire,False,False,True
Lémieux,False,False,True
Lemmi,False,False,True
Lemoine,False,False,True
Lengyel,False,False,True
Lenin,False,False,True
Lennartsson,False,False,True
Lennon,False,False,True
Lennox,False,False,True
Lenox,False,False,True
Lenz,False,False,True
Léon,False,False,True
León,False,False,True
Leon,False,False,True
Leonard,False,False,True
Leonardi,False,False,True
Leonardsen,False,False,True
Leonardson,False,False,True
Leonardsson,False,False,True
Leone,False,False,True
Leong,False,False,True
Leoni,False,False,True
Lepik,False,False,True
Leppänen,False,False,True
Leroux,False,False,True
Leroy,False,False,True
Lesauvage,False,False,True
Lesley,False,False,True
Leslie,False,False,True
Lester,False,False,True
Lestrange,False,False,True
Leung,False,False,True
Levchenko,False,False,True
Lévêque,False,False,True
Leverenz,False,False,True
Lévesque,False,False,True
Levi,False,False,True
Levine,False,False,True
Levitt,False,False,True
Lewandowska,False,False,True
Lewandowski,False,False,True
Lewerentz,False,False,True
Lewerenz,False,False,True
Lewin,False,False,True
Lewis,False,False,True
Leyton,False,False,True
Li,False,False,True
Liang,False,False,True
Liao,False,False,True
Lichtenberg,False,False,True
Lie,False,False,True
Lien,False,False,True
Liepa,False,False,True
Liepiņa,False,False,True
Liepiņš,False,False,True
Lim,False,False,True
Lin,False,False,True
Lincoln,False,False,True
Lind,False,False,True
Lindbeck,False,False,True
Lindberg,False,False,True
Linden,False,False,True
Lindgren,False,False,True
Lindholm,False,False,True
Lindner,False,False,True
Lindon,False,False,True
Lindquist,False,False,True
Lindqvist,False,False,True
Lindsay,False,False,True
Lindsey,False,False,True
Lindström,False,False,True
Linna,False,False,True
Linton,False,False,True
Linville,False,False,True
Linwood,False,False,True
Lippi,False,False,True
Lis,False,False,True
Lister,False,False,True
Lithgow,False,False,True
Little,False,False,True
Liu,False,False,True
Ljung,False,False,True
Ljungborg,False,False,True
Ljunggren,False,False,True
Ljungman,False,False,True
Ljungstrand,False,False,True
Llewellyn,False,False,True
Lloyd,False,False,True
Llywelyn,False,False,True
Lo,False,False,True
Lobo,False,False,True
Locatelli,False,False,True
Lockwood,False,False,True
Loewe,False,False,True
Löfgren,False,False,True
Logan,False,False,True
Lohrenz,False,False,True
Loman,False,False,True
Lombardi,False,False,True
Lombardo,False,False,True
Lomidze,False,False,True
Lončar,False,False,True
London,False,False,True
Long,False,False,True
Longo,False,False,True
Longstaff,False,False,True
Lopes,False,False,True
López,False,False,True
Lopez,False,False,True
Lorentz,False,False,True
Lorenz,False,False,True
Lorenzen,False,False,True
Lorenzo,False,False,True
Loris,False,False,True
Loritz,False,False,True
Losa,False,False,True
Losnedahl,False,False,True
Louis,False,False,True
Lovász,False,False,True
Love,False,False,True
Lovel,False,False,True
Lovelace,False,False,True
Lovell,False,False,True
Lovrić,False,False,True
Low,False,False,True
Löwe,False,False,True
Lowe,False,False,True
Lowell,False,False,True
Lowry,False,False,True
Loyola,False,False,True
Lozano,False,False,True
Lu,False,False,True
Lucas,False,False,True
Lucassen,False,False,True
Lučić,False,False,True
Ludvigsen,False,False,True
Ludwig,False,False,True
Lukáč,False,False,True
Lukáčová,False,False,True
Lukács,False,False,True
Lukeson,False,False,True
Lukić,False,False,True
Lum,False,False,True
Luna,False,False,True
Lund,False,False,True
Lundberg,False,False,True
Lunde,False,False,True
Lundgren,False,False,True
Lundin,False,False,True
Lundquist,False,False,True
Lundqvist,False,False,True
Lundström,False,False,True
Lungu,False,False,True
Luo,False,False,True
Lupei,False,False,True
Lupo,False,False,True
Lupu,False,False,True
Lusk,False,False,True
Luther,False,False,True
Luzzatto,False,False,True
Lyall,False,False,True
Lykke,False,False,True
Lyle,False,False,True
Lynch,False,False,True
Lyndon,False,False,True
Lyne,False,False,True
Lynn,False,False,True
Lynton,False,False,True
Lynwood,False,False,True
Lyon,False,False,True
Lyons,False,False,True
Lysenko,False,False,True
Ma,False,False,True
Maas,False,False,True
Mac Alastair,False,False,True
MacAlastair,False,False,True
Mac Amhalghaidh,False,False,True
MacAmhalghaidh,False,False,True
Mac an Aba,False,False,True
Mac an Baird,False,False,True
Mac an Bhaird,False,False,True
Mac an Fhilidh,False,False,True
Mac an Fleisdeir,False,False,True
Mac an Ghoill,False,False,True
MacAngus,False,False,True
Mac an Tòisich,False,False,True
Mac an tSagairt,False,False,True
Mac an tSaoir,False,False,True
Mac Aodha,False,False,True
Mac Aodhagáin,False,False,True
MacAoidh,False,False,True
MacAonghais,False,False,True
Macar,False,False,True
Macaulay,False,False,True
Macauley,False,False,True
MacBay,False,False,True
MacBeth,False,False,True
Mac Branáin,False,False,True
MacBride,False,False,True
Mac Cába,False,False,True
MacCàba,False,False,True
Mac Cadáin,False,False,True
MacCailein,False,False,True
MacCallion,False,False,True
MacCallum,False,False,True
MacCarrick,False,False,True
Mac Cárthaigh,False,False,True
MacCarthy,False,False,True
MacChruim,False,False,True
Mac Cionaodha,False,False,True
MacCionaodha,False,False,True
Mac Cléirich,False,False,True
MacClellan,False,False,True
MacClelland,False,False,True
MacClery,False,False,True
Mac Cnáimhín,False,False,True
MacCoinnich,False,False,True
MacColuim,False,False,True
Mac Conmara,False,False,True
MacConnell,False,False,True
Mac Cormaic,False,False,True
MacCormaic,False,False,True
MacCoughlan,False,False,True
